,timestamp,Chrome,Facebook,Paco,카카오톡,캐시워크
47,2019-05-05 11:15:22.158,,,4.20245,65.07548333333334,8.723683333333334
48,2019-05-05 11:20:22.158,,,4.551633333333333,65.8285,8.815083333333334
49,2019-05-05 11:30:22.158,,,,,8.815083333333334
50,2019-05-05 11:35:22.158,,,,,8.828533333333333
51,2019-05-05 11:45:22.158,,,,65.8285,8.828533333333333
52,2019-05-05 11:50:22.158,,,,68.06016666666666,8.922983333333333
53,2019-05-05 12:00:22.158,,,4.551633333333333,,8.922983333333333
54,2019-05-05 12:05:22.158,,,4.872866666666667,,8.9483
55,2019-05-05 12:15:22.158,,,,68.06016666666666,8.9483
56,2019-05-05 12:20:22.158,,,,68.17103333333333,9.074716666666667
57,2019-05-05 12:30:22.158,,,,68.17103333333333,9.074716666666667
58,2019-05-05 12:35:22.158,,,,69.44626666666667,9.39885
59,2019-05-05 12:45:22.158,,,4.872866666666667,,9.39885
60,2019-05-05 12:50:22.158,,,5.288366666666667,,9.679166666666667
61,2019-05-05 13:00:22.158,,,,69.44626666666667,9.679166666666667
62,2019-05-05 13:05:22.158,,,,70.42365,9.926866666666667
63,2019-05-05 13:15:22.158,,128.95795,5.288366666666667,,9.926866666666667
64,2019-05-05 13:20:22.158,,130.47411666666667,5.568483333333333,,11.242333333333333
65,2019-05-05 13:30:22.158,,,5.568483333333333,70.42365,11.242333333333333
66,2019-05-05 13:35:22.158,,,5.57825,70.7257,11.273633333333333
67,2019-05-05 13:45:22.158,,,,70.7257,11.273633333333333
68,2019-05-05 13:50:22.158,,,,75.6668,11.534083333333333
69,2019-05-05 14:00:22.158,,,5.57825,75.6668,11.534083333333333
70,2019-05-05 14:05:22.158,,,6.0087166666666665,79.5707,11.75715
71,2019-05-05 14:45:22.158,,,,79.5707,11.75715
72,2019-05-05 14:50:22.158,,,,83.98523333333333,11.802916666666667
73,2019-05-05 15:00:22.158,,,,83.98523333333333,11.802916666666667
74,2019-05-05 15:05:22.158,,,,85.65923333333333,11.909483333333334
75,2019-05-05 15:45:22.158,,,,85.65923333333333,11.909483333333334
76,2019-05-05 15:50:22.158,,,,88.61871666666667,12.426883333333333
77,2019-05-05 16:15:22.158,2.608983333333333,,,88.61871666666667,12.426883333333333
78,2019-05-05 16:20:22.158,12.6497,,,90.28185,13.139083333333334
79,2019-05-05 16:25:22.158,,,,,13.306583333333334
80,2019-05-05 16:30:22.158,,,,,13.306583333333334
81,2019-05-05 16:35:22.158,,,,,13.977433333333334
82,2019-05-05 18:25:22.158,,,,,13.977433333333334
83,2019-05-05 18:35:22.158,,,,,13.97745
84,2019-05-05 19:40:22.158,,,,,13.97745
85,2019-05-05 19:45:22.158,,,,,14.14615
86,2019-05-05 22:55:22.158,,,,90.28185,14.14615
87,2019-05-05 23:00:22.158,,,,90.92521666666667,14.521316666666667
